DayofMonth,UniqueCarrier,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance
10,AS,112,-18,-5,LAX,PDX,834
15,AS,113,16,31,LAX,PDX,834
10,AS,68,1,-1,OAK,SNA,371
10,AS,80,-2,-1,PDX,OAK,543
10,AS,129,4,15,SNA,SEA,978
15,AS,40,-8,-5,GEG,SEA,224
15,AS,122,-9,-2,SEA,LAS,866
10,AS,113,3,-2,PDX,BUR,817
10,AS,124,0,0,LAX,SEA,954
10,AS,130,2,9,SEA,LAX,954
13,AS,136,-12,-6,SEA,LAX,954
14,AS,136,150,159,SEA,LAX,954
10,AS,123,39,39,LAX,SEA,954
14,AS,124,-12,0,LAX,SEA,954
15,AS,121,54,70,LAX,SEA,954
10,AS,41,11,18,GEG,SEA,224
10,AS,142,40,25,SEA,LAX,954
10,AS,128,-11,0,LAX,SEA,954
13,AS,130,-20,-7,LAX,SEA,954
10,AS,37,26,27,SEA,GEG,224
14,AS,39,24,8,SEA,GEG,224
15,AS,40,2,0,SEA,GEG,224
10,AS,112,8,0,PDX,BUR,817
15,AS,105,158,162,PDX,BUR,817
10,AS,130,-4,-3,LAX,SEA,954
10,AS,100,7,0,SEA,OAK,671
10,AS,125,-14,-3,LAX,SEA,954
13,AS,126,-27,-10,LAX,SEA,954
14,AS,120,118,137,LAX,SEA,954
10,AS,125,9,-3,PDX,SNA,859
15,AS,123,0,4,PDX,SNA,859
10,AS,124,-5,-4,PDX,SNA,859
10,AS,115,-12,-1,SNA,PDX,859
10,AS,44,0,-5,GEG,SEA,224
10,AS,142,8,-5,SEA,SAN,1050
14,AS,141,27,26,SEA,SAN,1050
10,AS,104,-19,-6,BUR,PDX,817
10,AS,137,11,6,SEA,SNA,978
14,AS,135,-2,7,SEA,SNA,978
10,AS,112,-6,2,LAX,PDX,834
15,AS,113,6,10,LAX,PDX,834
10,AS,101,-15,-6,SEA,SFO,679
14,AS,104,-6,5,SEA,SFO,679
15,AS,100,-14,-1,SEA,SFO,679
10,AS,136,19,25,SNA,SEA,978
10,AS,139,0,0,SEA,SNA,978
10,AS,131,-5,0,SNA,SEA,978
10,AS,135,-11,-8,SEA,SNA,978
10,AS,132,-12,3,SNA,SEA,978
15,AS,139,-11,4,SNA,SEA,978
10,AS,118,-20,1,BUR,SEA,937
14,AS,125,-8,0,BUR,SEA,937
15,AS,125,35,39,BUR,SEA,937
10,AS,128,15,20,LAX,SEA,954
10,AS,35,-4,-4,SEA,GEG,224
10,AS,135,0,0,SEA,LAX,954
13,AS,125,0,21,SEA,LAX,954
10,AS,129,-1,-7,PDX,SAN,933
14,AS,127,14,6,PDX,SAN,933
10,AS,116,-2,6,SAN,PDX,933
10,AS,119,-9,-6,PDX,LAX,834
10,AS,122,73,68,SAN,PDX,933
10,AS,136,19,3,SEA,ONT,956
10,AS,128,1,9,ONT,SEA,956
10,AS,130,9,-4,PDX,SNA,859
14,AS,126,47,34,PDX,SNA,859
10,AS,117,-6,-2,SNA,PDX,859
14,AS,112,39,48,SNA,PDX,859
10,AS,123,12,2,PDX,LAX,834
14,AS,125,28,22,PDX,LAX,834
15,AS,114,-4,-3,PDX,LAX,834
10,AS,126,-8,-5,SAN,PDX,933
14,AS,121,32,47,SAN,PDX,933
15,AS,123,134,137,SAN,PDX,933
10,AS,138,-4,-5,SAN,SEA,1050
10,AS,139,-4,-5,SEA,SAN,1050
15,AS,143,29,31,SEA,SAN,1050
10,AS,136,-14,0,SAN,SEA,1050
15,AS,137,25,34,SAN,SEA,1050
10,AS,110,-15,-5,LAX,PDX,834
10,AS,135,-3,-2,SEA,PSP,987
15,AS,132,-1,8,SEA,PSP,987
10,AS,134,-9,-8,PSP,SEA,987
15,AS,135,-16,-9,PSP,SEA,987
10,AS,121,12,-5,SAN,PDX,933
15,AS,122,82,65,SAN,PDX,933
10,AS,36,-4,-6,SEA,GEG,224
10,AS,137,6,-8,SEA,SAN,1050
10,AS,137,-27,-5,SAN,SEA,1050
15,AS,129,407,437,SAN,SEA,1050
10,AS,128,-4,-3,PDX,SAN,933
15,AS,124,134,140,PDX,SAN,933
10,AS,129,9,-2,PDX,SAN,933
15,AS,127,70,68,PDX,SAN,933
10,AS,131,8,17,LAX,SEA,954
14,AS,126,6,21,LAX,SEA,954
10,AS,81,0,1,SMF,SEA,605
14,AS,84,-7,-2,SMF,SEA,605
15,AS,82,37,46,SMF,SEA,605
10,AS,125,6,-4,SEA,BUR,937
15,AS,131,15,5,SEA,BUR,937
10,AS,63,-6,-8,SFO,PSP,421
15,AS,63,43,44,SFO,PSP,421
10,AS,140,-6,0,SEA,SAN,1050
14,AS,137,8,13,SEA,SAN,1050
15,AS,144,6,5,SEA,SAN,1050
10,AS,135,-10,0,SAN,SEA,1050
14,AS,131,32,45,SAN,SEA,1050
10,AS,140,1,0,SEA,SAN,1050
14,AS,140,6,7,SEA,SAN,1050
10,AS,119,-11,3,BUR,SEA,937
15,AS,121,4,16,BUR,SEA,937
10,AS,68,-7,-9,PSP,SFO,421
15,AS,66,9,-11,PSP,SFO,421
10,AS,36,-4,-4,SEA,GEG,224
10,AS,89,-21,-6,SFO,SEA,679
14,AS,92,-14,1,SFO,SEA,679
15,AS,96,7,20,SFO,SEA,679
10,AS,131,-13,0,SAN,SEA,1050
14,AS,131,-6,9,SAN,SEA,1050
10,AS,128,84,80,PDX,SAN,933
10,AS,110,-14,0,LAX,PDX,834
10,AS,145,16,-3,SEA,SAN,1050
10,AS,72,-8,-1,OAK,PDX,543
15,AS,74,-6,-1,OAK,PDX,543
10,AS,63,-2,-4,SNA,OAK,371
15,AS,62,-8,10,SNA,OAK,371
10,AS,136,5,13,SAN,SEA,1050
10,AS,125,-15,0,LAX,SEA,954
13,AS,128,1,28,LAX,SEA,954
14,AS,125,-12,4,LAX,SEA,954
10,AS,129,-5,-3,PDX,SAN,933
10,AS,123,-11,-5,SAN,PDX,933
15,AS,120,145,154,SAN,PDX,933
10,AS,145,16,0,SEA,LAX,954
10,AS,132,-7,0,SEA,LAX,954
15,AS,126,-6,0,SEA,LAX,954
10,AS,92,-10,-2,OAK,SEA,671
15,AS,88,-3,5,OAK,SEA,671
10,AS,62,-2,-3,SNA,OAK,371
10,AS,103,9,-2,SEA,SFO,679
15,AS,106,16,13,SEA,SFO,679
10,AS,63,8,5,SFO,PSP,421
14,AS,65,119,118,SFO,PSP,421
15,AS,61,1,3,SFO,PSP,421
10,AS,124,13,16,LAX,SEA,954
14,AS,120,-2,15,LAX,SEA,954
15,AS,127,14,17,LAX,SEA,954
10,AS,126,-6,0,LAX,SEA,954
10,AS,112,-3,-5,PDX,LAS,762
14,AS,109,24,29,PDX,LAS,762
15,AS,115,15,10,PDX,LAS,762
10,AS,108,-2,-3,LAS,PDX,762
14,AS,104,21,24,LAS,PDX,762
15,AS,110,37,25,LAS,PDX,762
10,AS,107,-10,-8,PDX,LAS,762
15,AS,111,-1,0,PDX,LAS,762
10,AS,109,-16,-4,LAS,PDX,762
15,AS,111,7,15,LAS,PDX,762
10,AS,80,89,91,SEA,RNO,564
10,AS,102,-17,-10,LAS,PDX,762
10,AS,82,17,4,SEA,RNO,564
15,AS,87,14,-6,SEA,RNO,564
10,AS,78,18,13,SEA,RNO,564
14,AS,78,7,4,SEA,RNO,564
15,AS,79,0,0,SEA,RNO,564
10,AS,130,-1,-4,SEA,LAS,866
15,AS,123,2,6,SEA,LAS,866
10,AS,76,69,83,RNO,SEA,564
10,AS,124,11,-1,SEA,LAS,866
14,AS,129,84,80,SEA,LAS,866
14,AS,76,17,4,PDX,RNO,444
10,AS,79,24,22,RNO,SEA,564
14,AS,82,-7,1,RNO,SEA,564
15,AS,83,-16,-5,RNO,SEA,564
10,AS,110,4,0,PDX,LAS,762
10,AS,126,-14,-6,LAS,SEA,866
15,AS,123,276,291,LAS,SEA,866
10,AS,104,14,-1,PDX,LAS,762
10,AS,133,-15,0,SAN,SEA,1050
15,AS,140,93,105,SAN,SEA,1050
10,AS,75,-3,-1,RNO,SEA,564
15,AS,85,31,18,RNO,SEA,564
10,AS,114,5,-3,SEA,LAS,866
14,AS,122,78,73,SEA,LAS,866
15,AS,122,-6,-5,SEA,LAS,866
14,AS,62,12,9,RNO,PDX,444
10,AS,107,6,11,LAS,PDX,762
15,AS,125,9,7,SEA,LAS,866
10,AS,125,1,5,SEA,LAS,866
15,AS,120,-16,-6,LAS,SEA,866
10,AS,119,8,-1,SEA,LAS,866
15,AS,123,61,59,SEA,LAS,866
10,AS,123,3,-1,SEA,LAS,866
14,AS,121,-2,0,SEA,LAS,866
10,AS,114,0,13,LAS,SEA,866
14,AS,115,9,21,LAS,SEA,866
10,AS,117,-22,-5,LAS,SEA,866
10,AS,120,1,12,LAS,SEA,866
10,AS,66,-2,-7,PSP,SFO,421
14,AS,64,-1,-2,PSP,SFO,421
15,AS,66,28,30,PSP,SFO,421
10,AS,122,2,-5,SEA,LAS,866
13,AS,122,-2,2,SEA,LAS,866
10,AS,122,-6,0,LAS,SEA,866
13,AS,127,15,10,LAS,SEA,866
10,AS,143,9,-5,PDX,PHX,1009
10,AS,129,-19,5,PHX,PDX,1009
15,AS,135,14,30,PHX,PDX,1009
10,AS,135,-20,-5,PHX,PDX,1009
14,AS,138,194,205,PHX,PDX,1009
15,AS,134,205,216,PHX,PDX,1009
10,AS,137,-3,-4,PDX,PHX,1009
14,AS,134,14,18,PDX,PHX,1009
10,AS,141,21,15,PHX,PDX,1009
10,AS,104,-2,0,SEA,SJC,697
10,AS,94,-5,-2,SJC,TUS,721
10,AS,153,20,0,SEA,PHX,1107
15,AS,147,55,50,SEA,PHX,1107
10,AS,142,-3,0,PHX,SEA,1107
10,AS,170,-6,-12,TUS,SEA,1216
15,AS,163,6,-6,TUS,SEA,1216
10,AS,159,22,0,SEA,PHX,1107
14,AS,144,3,8,SEA,PHX,1107
15,AS,143,19,23,SEA,PHX,1107
10,AS,139,-7,15,PHX,SEA,1107
14,AS,149,2,14,PHX,SEA,1107
15,AS,144,16,37,PHX,SEA,1107
15,AS,138,31,27,PDX,PHX,1009
10,AS,149,-18,-10,PHX,SEA,1107
15,AS,146,7,19,PHX,SEA,1107
10,AS,154,-12,-9,PHX,SEA,1107
10,AS,94,-19,-6,SJC,SEA,697
15,AS,95,-13,6,SJC,SEA,697
10,AS,108,-14,-7,TUS,SJC,721
15,AS,102,-2,9,TUS,SJC,721
15,AS,36,-5,-2,SEA,GEG,224
10,AS,154,14,27,TUS,SEA,1216
14,AS,166,5,8,TUS,SEA,1216
15,AS,159,-21,-12,TUS,SEA,1216
10,AS,154,2,-3,SEA,PHX,1107
10,AS,95,-12,-2,SJC,SEA,697
10,AS,107,4,0,TUS,SJC,721
10,AS,42,-9,-6,GEG,SEA,224
10,AS,146,-2,0,SEA,PHX,1107
10,AS,144,-15,-1,PHX,SEA,1107
15,AS,148,14,16,PHX,SEA,1107
10,AS,150,-4,0,SEA,PHX,1107
15,AS,152,7,11,SEA,PHX,1107
15,AS,151,17,21,SEA,PHX,1107
10,AS,156,-8,-5,SEA,TUS,1216
14,AS,156,38,44,SEA,TUS,1216
15,AS,159,15,19,SEA,TUS,1216
10,AS,158,3,1,SEA,TUS,1216
15,AS,158,12,20,SEA,TUS,1216
10,AS,153,20,2,SEA,PHX,1107
13,AS,144,2,8,SEA,PHX,1107
10,AS,159,10,7,PHX,SEA,1107
13,AS,137,-25,-4,PHX,SEA,1107
10,AS,108,6,3,SEA,SJC,697
15,AS,105,-1,1,SEA,SJC,697
10,AS,91,-8,0,SJC,TUS,721
15,AS,90,-13,-4,SJC,TUS,721
10,CO,457,28,0,IAH,HNL,3904
14,CO,468,23,-3,IAH,HNL,3904
15,CO,465,15,6,IAH,HNL,3904
10,CO,405,-12,-5,HNL,IAH,3904
14,CO,406,24,36,HNL,IAH,3904
15,CO,404,-16,-1,HNL,IAH,3904
10,CO,144,-11,-6,LAS,IAH,1222
14,CO,143,-28,-3,LAS,IAH,1222
10,CO,43,-12,-1,IAH,MSY,305
14,CO,42,-10,1,IAH,MSY,305
10,CO,120,-8,-3,IAH,MIA,964
10,CO,139,-15,-5,MIA,IAH,964
11,CO,NA,NA,-6,MIA,IAH,964
15,CO,140,12,13,MIA,IAH,964
10,CO,55,7,-2,BOS,EWR,200
11,CO,54,3,-3,BOS,EWR,200
10,CO,NA,NA,-3,HNL,EWR,4962
14,CO,516,-11,1,HNL,EWR,4962
15,CO,514,-9,-3,HNL,EWR,4962
10,CO,581,-5,4,EWR,HNL,4962
14,CO,575,228,248,EWR,HNL,4962
15,CO,587,16,26,EWR,HNL,4962
10,CO,134,105,102,TPA,EWR,998
15,CO,121,34,58,TPA,EWR,998
10,CO,69,-2,-4,RDU,EWR,416
11,CO,59,-10,-3,RDU,EWR,416
10,CO,62,19,24,EWR,RDU,416
15,CO,46,-9,21,BOS,EWR,200
10,CO,53,23,0,EWR,BOS,200
10,CO,310,143,23,EWR,LAX,2454
15,CO,308,80,75,EWR,LAX,2454
10,CO,300,3,-6,SFO,EWR,2565
14,CO,290,65,82,SFO,EWR,2565
15,CO,285,-16,13,SFO,EWR,2565
10,CO,314,107,61,EWR,LAX,2454
15,CO,312,-22,-1,EWR,LAX,2454
10,CO,148,109,53,EWR,PBI,1024
14,CO,153,63,46,EWR,PBI,1024
15,CO,138,383,388,EWR,PBI,1024
10,CO,159,244,240,MSY,EWR,1167
14,CO,151,-19,-4,MSY,EWR,1167
10,CO,137,345,251,EWR,TPA,998
10,CO,110,-7,5,DEN,IAH,861
10,CO,106,28,33,IAH,DEN,861
15,CO,117,5,15,IAH,DEN,861
10,CO,131,53,60,MCO,EWR,938
15,CO,118,-27,-2,MCO,EWR,938
10,CO,279,350,321,EWR,LAS,2227
14,CO,271,74,107,EWR,LAS,2227
15,CO,289,59,73,EWR,LAS,2227
10,CO,302,5,-8,LAX,EWR,2454
15,CO,267,-33,1,LAX,EWR,2454
10,CO,NA,NA,24,IAH,EWR,1400
15,CO,168,54,58,IAH,EWR,1400
15,CO,117,-12,-4,TUS,IAH,936
15,CO,157,-11,2,IAH,LAS,1222
10,CO,176,248,234,IAH,EWR,1400
15,CO,171,-20,13,IAH,EWR,1400
10,CO,244,56,0,EWR,IAH,1400
15,CO,130,-26,-2,PHX,IAH,1009
15,CO,201,55,66,IAH,RNO,1530
10,CO,60,55,68,CLE,EWR,404
15,CO,60,13,36,CLE,EWR,404
10,CO,119,126,55,RDU,EWR,416
14,CO,66,141,149,RDU,EWR,416
15,CO,174,-21,3,IAH,EWR,1400
10,CO,214,234,140,EWR,IAH,1400
15,CO,171,99,131,EWR,IAH,1400
10,CO,360,167,54,EWR,SFO,2565
15,CO,334,65,75,EWR,SFO,2565
10,CO,137,0,-5,TPA,CLE,927
10,CO,230,-4,-2,CLE,LAS,1825
15,CO,181,16,49,SFO,IAH,1635
10,CO,183,143,146,IAH,EWR,1400
15,CO,172,-21,5,IAH,EWR,1400
10,CO,163,10,-3,LAS,IAH,1222
15,CO,142,-26,-3,LAS,IAH,1222
15,CO,160,-5,1,IAH,SLC,1195
10,CO,300,-4,1,LAX,HNL,2556
14,CO,292,2,19,LAX,HNL,2556
15,CO,299,-5,0,LAX,HNL,2556
10,CO,266,-15,-6,HNL,LAX,2556
14,CO,273,48,54,HNL,LAX,2556
15,CO,266,-20,-5,HNL,LAX,2556
15,CO,213,34,57,SEA,IAH,1874
10,CO,209,3,-2,OAK,IAH,1628
15,CO,46,17,31,MFE,IAH,316
10,CO,174,8,3,IAH,LAX,1379
11,CO,NA,NA,-3,IAH,LAX,1379
15,CO,209,-22,-4,IAH,SJC,1608
10,CO,84,-7,-2,IAH,BNA,657
10,CO,195,-16,-8,SFO,IAH,1635
14,CO,193,0,-3,SFO,IAH,1635
10,CO,75,180,191,EWR,DTW,487
14,CO,75,81,107,EWR,DTW,487
10,CO,114,38,-8,DTW,EWR,487
15,CO,64,-17,2,DTW,EWR,487
10,CO,93,-17,-8,IAH,STL,668
14,CO,99,2,15,IAH,STL,668
10,CO,100,133,153,IAH,COS,809
14,CO,111,16,24,IAH,COS,809
10,CO,89,176,196,STL,IAH,668
14,CO,89,151,169,STL,IAH,668
10,CO,182,-15,-1,EWR,IAH,1400
11,CO,171,5,34,EWR,IAH,1400
15,CO,178,46,65,EWR,IAH,1400
10,CO,198,124,102,EWR,BQN,1585
14,CO,212,52,45,EWR,BQN,1585
15,CO,206,1,-8,EWR,BQN,1585
10,CO,37,-1,-3,IAH,DFW,224
14,CO,42,-9,3,IAH,DFW,224
15,CO,39,10,20,IAH,DFW,224
10,CO,130,1,-3,PHX,IAH,1009
11,CO,123,1,-4,PHX,IAH,1009
10,CO,159,144,9,EWR,MSY,1167
10,CO,141,-14,-8,MSP,IAH,1034
10,CO,101,-4,3,ATL,IAH,689
14,CO,92,49,54,ATL,IAH,689
15,CO,103,9,10,ATL,IAH,689
14,CO,228,-12,13,IAH,PDX,1825
15,CO,57,-3,-5,MSY,IAH,305
10,CO,100,-13,-4,ABQ,IAH,744
11,CO,NA,NA,-6,ABQ,IAH,744
15,CO,106,11,4,DEN,IAH,861
10,CO,44,-5,-4,IAH,MSY,305
15,CO,43,13,22,IAH,MSY,305
10,CO,65,-2,-1,CLE,EWR,404
11,CO,59,3,-3,CLE,EWR,404
15,CO,57,-17,-7,CLE,EWR,404
10,CO,65,263,254,EWR,CLE,404
15,CO,61,-32,-3,EWR,CLE,404
11,CO,159,-1,-1,IAH,BWI,1235
11,CO,144,-7,-4,LAS,IAH,1222
10,CO,162,-14,-4,LAX,IAH,1379
12,CO,151,-19,0,LAX,IAH,1379
10,CO,231,-5,-5,PDX,IAH,1825
10,CO,233,9,16,IAH,SEA,1874
15,CO,236,-7,6,IAH,SEA,1874
10,CO,191,2,-1,SEA,ANC,1449
15,CO,177,-24,-7,SEA,ANC,1449
10,CO,344,13,0,EWR,OAK,2554
11,CO,NA,NA,-4,EWR,OAK,2554
15,CO,326,-13,6,EWR,OAK,2554
10,CO,187,142,1,LGA,IAH,1416
10,CO,235,-11,-4,LAX,CLE,2053
15,CO,229,-20,-1,LAX,CLE,2053
10,CO,120,3,-2,SDF,IAH,788
11,CO,107,-10,5,SDF,IAH,788
10,CO,43,-5,-2,DFW,IAH,224
14,CO,36,-15,-1,DFW,IAH,224
10,CO,145,-15,-8,IAH,ORF,1201
15,CO,147,-6,3,IAH,ORF,1201
10,CO,52,249,248,BUF,EWR,282
10,CO,84,238,243,EWR,CLT,529
10,CO,28,-1,2,IAH,AUS,140
14,CO,24,12,26,IAH,AUS,140
15,CO,30,37,44,IAH,AUS,140
10,CO,64,-9,-6,EWR,RDU,416
11,CO,70,-14,-6,EWR,RDU,416
10,CO,32,-10,-3,AUS,IAH,140
10,CO,126,-9,-3,IAH,ORD,925
14,CO,113,53,74,IAH,ORD,925
10,CO,343,-16,-4,EWR,SFO,2565
10,CO,138,-13,-4,FLL,IAH,965
14,CO,133,-8,-3,FLL,IAH,965
15,CO,134,2,12,FLL,IAH,965
10,CO,97,-4,-5,IAH,ABQ,744
14,CO,94,-2,16,IAH,ABQ,744
10,CO,66,-24,-3,CLE,LGA,418
14,CO,68,-17,-1,CLE,LGA,418
10,CO,227,5,-2,LAS,CLE,1825
14,CO,207,12,30,LAS,CLE,1825
10,CO,70,254,249,CMH,EWR,462
10,CO,56,-8,-3,CLE,BWI,314
15,CO,57,41,40,CLE,BWI,314
10,CO,140,-7,-6,GSO,IAH,986
10,CO,57,-13,-1,IAH,OKC,395
14,CO,58,3,8,IAH,OKC,395
10,CO,153,148,177,DCA,IAH,1208
10,CO,349,42,-6,SJC,EWR,2548
14,CO,290,144,161,SJC,EWR,2548
15,CO,289,139,159,SJC,EWR,2548
10,CO,225,-17,0,SEA,IAH,1874
10,CO,226,-18,-5,CLE,PHX,1737
14,CO,230,18,-3,CLE,PHX,1737
10,CO,150,17,-4,EWR,MSP,1008
15,CO,141,-17,-1,EWR,MSP,1008
10,CO,150,12,0,MSP,EWR,1008
10,CO,189,29,-7,FLL,LGA,1076
15,CO,148,-1,7,FLL,LGA,1076
10,CO,151,-15,-3,LGA,FLL,1076
15,CO,146,18,38,LGA,FLL,1076
10,CO,60,10,12,IAH,TUL,429
14,CO,62,43,48,IAH,TUL,429
10,CO,182,32,-1,PHL,IAH,1324
14,CO,173,-8,2,PHL,IAH,1324
15,CO,36,-6,1,IAH,SAT,191
10,CO,123,195,216,CLT,IAH,913
10,CO,210,83,8,BOS,IAH,1597
10,CO,318,44,2,SNA,EWR,2433
10,CO,309,74,-1,EWR,SNA,2433
10,CO,142,-16,-8,CLE,MIA,1080
11,CO,NA,NA,-6,CLE,MIA,1080
15,CO,144,10,10,CLE,MIA,1080
10,CO,123,-26,-5,IAH,MIA,964
10,CO,126,-1,-3,TUS,IAH,936
10,CO,47,-8,-3,IAH,MFE,316
14,CO,45,37,43,IAH,MFE,316
10,CO,134,-9,-5,MCO,EWR,938
10,CO,84,-11,-4,ELP,IAH,667
14,CO,88,-1,14,ELP,IAH,667
10,CO,124,-1,-7,IAH,DEN,861
11,CO,119,-3,-3,IAH,DEN,861
10,CO,107,-4,-2,IAH,IND,845
10,CO,105,-1,-4,BNA,IAH,657
10,CO,36,-17,-2,IAH,DFW,224
14,CO,42,-18,-4,IAH,DFW,224
10,CO,71,2,-1,OKC,IAH,395
14,CO,53,-16,-3,OKC,IAH,395
15,CO,70,-20,12,EWR,DTW,487
10,CO,72,-13,-11,DTW,EWR,487
10,CO,180,-8,-3,EWR,IAH,1400
11,CO,NA,NA,-1,EWR,IAH,1400
15,CO,176,98,113,EWR,IAH,1400
10,CO,236,5,-6,BQN,EWR,1585
15,CO,202,-24,-2,BQN,EWR,1585
10,CO,39,-14,-1,IAH,DFW,224
10,CO,149,-2,-3,SLC,IAH,1195
10,CO,156,4,-2,IAH,MSP,1034
11,CO,NA,NA,-3,IAH,MSP,1034
14,CO,141,6,-7,IAH,MSP,1034
10,CO,216,-24,-5,PDX,IAH,1825
11,CO,220,-10,-4,PDX,IAH,1825
15,CO,217,-20,-6,PDX,IAH,1825
10,CO,91,150,138,IND,EWR,644
14,CO,93,30,43,IND,EWR,644
10,CO,104,1,-4,ATL,IAH,689
14,CO,95,-4,15,ATL,IAH,689
10,CO,126,-12,-6,IAH,PHX,1009
10,CO,215,-10,0,IAH,SFO,1635
11,CO,NA,NA,-6,IAH,SFO,1635
14,CO,223,-3,3,IAH,SFO,1635
10,CO,169,-8,-3,ANC,SEA,1449
11,CO,174,-7,-5,ANC,SEA,1449
15,CO,177,16,18,ANC,SEA,1449
10,CO,42,-12,-5,IAH,MSY,305
15,CO,43,-12,-4,IAH,MSY,305
10,CO,234,2,-4,SEA,IAH,1874
15,CO,212,8,24,SEA,IAH,1874
10,CO,65,-1,-1,CLE,EWR,404
15,CO,59,-5,2,CLE,EWR,404
10,CO,62,339,235,EWR,CLE,404
14,CO,59,45,63,EWR,CLE,404
15,CO,68,7,12,EWR,CLE,404
10,CO,153,-7,-4,IAH,BWI,1235
10,CO,49,-12,-4,MFE,IAH,316
14,CO,49,-16,-8,MFE,IAH,316
10,CO,190,-4,0,IAH,LGA,1416
11,CO,NA,NA,-2,IAH,LGA,1416
10,CO,176,83,33,LGA,IAH,1416
10,CO,102,6,-3,IAH,SDF,788
14,CO,103,3,13,IAH,SDF,788
10,CO,139,-14,-2,EWR,MIA,1086
11,CO,146,-2,-5,EWR,MIA,1086
10,CO,158,1,-6,MIA,EWR,1086
11,CO,NA,NA,-3,MIA,EWR,1086
15,CO,135,18,30,MIA,EWR,1086
10,CO,144,-12,0,CLE,IAH,1091
15,CO,149,-1,1,CLE,IAH,1091
10,CO,113,15,37,IAH,ORD,925
14,CO,114,-19,1,IAH,ORD,925
15,CO,116,-21,-2,IAH,ORD,925
10,CO,164,60,63,SAN,IAH,1303
14,CO,162,-8,-3,SAN,IAH,1303
15,CO,157,-16,-6,SAN,IAH,1303
15,CO,122,19,32,ORD,IAH,925
10,CO,350,35,6,EWR,SFO,2565
14,CO,338,80,98,EWR,SFO,2565
15,CO,331,73,85,EWR,SFO,2565
10,CO,131,-9,-2,FLL,IAH,965
10,CO,152,-22,-4,IAH,LAS,1222
15,CO,97,-17,-5,ABQ,IAH,744
10,CO,126,103,97,IAH,RDU,1043
14,CO,138,-3,-3,IAH,RDU,1043
15,CO,130,-13,-1,IAH,RDU,1043
10,CO,192,133,105,AUS,EWR,1504
10,CO,33,169,134,EWR,PVD,160
14,CO,29,42,64,EWR,PVD,160
10,CO,162,-15,-3,IAH,SAN,1303
14,CO,167,-20,0,IAH,SAN,1303
15,CO,164,-28,-2,IAH,SAN,1303
10,CO,71,2,2,PNS,IAH,489
14,CO,71,-6,-6,PNS,IAH,489
10,CO,59,-7,-4,CLE,BWI,314
11,CO,54,-10,-5,CLE,BWI,314
14,CO,51,-21,-1,CLE,BWI,314
10,CO,58,-1,1,BWI,CLE,314
11,CO,62,-5,-4,BWI,CLE,314
15,CO,51,-9,-3,BWI,CLE,314
10,CO,259,-19,-6,CLE,LAX,2053
11,CO,NA,NA,-6,CLE,LAX,2053
14,CO,267,-10,8,CLE,LAX,2053
10,CO,157,0,-4,IAH,DCA,1208
10,CO,41,117,122,PVD,EWR,160
15,CO,53,35,24,MFE,IAH,316
10,CO,184,-5,-11,IAH,PHL,1324
15,CO,236,-9,3,IAH,SEA,1874
10,CO,276,143,128,EWR,LAS,2227
15,CO,296,-9,4,EWR,LAS,2227
10,CO,113,-10,-5,JAX,IAH,817
10,CO,152,-20,-6,EWR,MSP,1008
11,CO,154,-2,-6,EWR,MSP,1008
10,CO,119,49,70,MSP,EWR,1008
14,CO,127,36,46,MSP,EWR,1008
14,CO,143,-19,-5,FLL,LGA,1076
10,CO,142,175,18,LGA,FLL,1076
14,CO,170,6,9,LGA,FLL,1076
15,CO,145,-36,-5,LGA,FLL,1076
10,CO,155,-12,-5,EWR,RSW,1068
14,CO,156,274,279,EWR,RSW,1068
10,CO,179,82,-8,PHL,IAH,1324
10,CO,34,-13,-3,SAT,IAH,191
11,CO,38,2,-1,SAT,IAH,191
15,CO,31,-6,0,SAT,IAH,191
10,CO,37,0,0,IAH,SAT,191
14,CO,33,65,71,IAH,SAT,191
10,CO,214,-12,-5,LAS,CLE,1825
10,CO,44,-1,-3,DFW,IAH,224
11,CO,39,82,89,DFW,IAH,224
10,CO,190,8,19,IAH,BOS,1597
10,CO,279,121,10,SNA,EWR,2433
14,CO,276,-21,1,SNA,EWR,2433
10,CO,53,-9,-5,MHT,EWR,209
14,CO,51,229,236,MHT,EWR,209
15,CO,50,-17,-4,MHT,EWR,209
10,CO,121,-5,0,IAH,MIA,964
14,CO,124,64,67,IAH,MIA,964
10,CO,143,-2,-4,MIA,IAH,964
14,CO,127,8,29,MIA,IAH,964
10,CO,137,58,45,MCO,EWR,938
15,CO,115,462,479,MCO,EWR,938
10,CO,163,-15,-5,LAX,IAH,1379
14,CO,156,-21,-3,LAX,IAH,1379
15,CO,165,-9,-1,LAX,IAH,1379
10,CO,95,5,15,BNA,IAH,657
10,CO,63,-5,-2,OKC,IAH,395
14,CO,53,-27,-9,OKC,IAH,395
10,CO,76,298,218,EWR,DTW,487
10,CO,74,-7,-3,DTW,EWR,487
11,CO,74,-10,-4,DTW,EWR,487
10,CO,291,-6,-4,CLE,SFO,2161
11,CO,NA,NA,-9,CLE,SFO,2161
14,CO,253,-38,0,CLE,SFO,2161
10,CO,54,-11,-3,DCA,CLE,310
11,CO,75,9,-2,DCA,CLE,310
10,CO,189,5,1,EWR,IAH,1400
15,CO,181,-5,12,EWR,IAH,1400
15,CO,217,6,8,IAH,SFO,1635
10,CO,39,-15,-5,IAH,BTR,253
14,CO,38,-12,-4,IAH,BTR,253
