DayofMonth,UniqueCarrier,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance
17,AS,80,24,27,PDX,OAK,543
18,AS,84,3,-2,PDX,OAK,543
19,AS,79,-10,-6,PDX,OAK,543
16,AS,143,11,11,SNA,SEA,978
17,AS,140,3,0,SNA,SEA,978
18,AS,135,-9,-2,SNA,SEA,978
19,AS,146,15,7,SNA,SEA,978
15,AS,40,-8,-5,GEG,SEA,224
15,AS,122,-9,-2,SEA,LAS,866
16,AS,102,-17,-7,PDX,BUR,817
17,AS,107,-3,-3,PDX,BUR,817
18,AS,111,-5,-5,PDX,BUR,817
19,AS,103,-13,-4,PDX,BUR,817
13,AS,136,-12,-6,SEA,LAX,954
14,AS,136,150,159,SEA,LAX,954
14,AS,124,-12,0,LAX,SEA,954
15,AS,121,54,70,LAX,SEA,954
16,AS,135,65,70,LAX,SEA,954
17,AS,137,9,0,LAX,SEA,954
18,AS,126,-17,-5,LAX,SEA,954
19,AS,132,-12,-4,LAX,SEA,954
16,AS,37,48,59,GEG,SEA,224
17,AS,39,-7,-2,GEG,SEA,224
18,AS,43,-8,-3,GEG,SEA,224
19,AS,43,-9,-5,GEG,SEA,224
17,AS,120,0,3,SEA,LAX,954
18,AS,136,0,0,SEA,LAX,954
19,AS,130,-4,-5,SEA,LAX,954
13,AS,130,-20,-7,LAX,SEA,954
14,AS,39,24,8,SEA,GEG,224
15,AS,40,2,0,SEA,GEG,224
16,AS,36,-3,-3,SEA,GEG,224
17,AS,39,8,7,SEA,GEG,224
18,AS,35,-3,-4,SEA,GEG,224
19,AS,36,5,6,SEA,GEG,224
15,AS,105,158,162,PDX,BUR,817
16,AS,103,3,0,PDX,BUR,817
17,AS,108,-9,-5,PDX,BUR,817
18,AS,109,-1,0,PDX,BUR,817
19,AS,105,-9,-5,PDX,BUR,817
16,AS,141,60,60,LAX,SEA,954
17,AS,145,33,26,LAX,SEA,954
18,AS,138,9,-1,LAX,SEA,954
19,AS,136,2,2,LAX,SEA,954
17,AS,97,-10,-2,SEA,OAK,671
18,AS,97,12,15,SEA,OAK,671
19,AS,94,7,0,SEA,OAK,671
13,AS,126,-27,-10,LAX,SEA,954
14,AS,120,118,137,LAX,SEA,954
15,AS,123,0,4,PDX,SNA,859
16,AS,115,68,83,PDX,SNA,859
17,AS,115,-16,-5,PDX,SNA,859
18,AS,125,4,0,PDX,SNA,859
19,AS,123,26,32,PDX,SNA,859
16,AS,40,-13,-7,GEG,SEA,224
17,AS,42,-9,-5,GEG,SEA,224
18,AS,40,-2,-3,GEG,SEA,224
19,AS,45,-2,-2,GEG,SEA,224
14,AS,141,27,26,SEA,SAN,1050
16,AS,134,-3,0,SEA,SAN,1050
17,AS,135,0,0,SEA,SAN,1050
18,AS,140,-7,-5,SEA,SAN,1050
19,AS,140,0,-5,SEA,SAN,1050
16,AS,114,33,33,BUR,PDX,817
14,AS,135,-2,7,SEA,SNA,978
15,AS,113,6,10,LAX,PDX,834
16,AS,118,-2,2,LAX,PDX,834
17,AS,116,-2,3,LAX,PDX,834
18,AS,113,12,23,LAX,PDX,834
19,AS,115,0,-1,LAX,PDX,834
14,AS,104,-6,5,SEA,SFO,679
15,AS,100,-14,-1,SEA,SFO,679
16,AS,102,-14,-4,SEA,SFO,679
17,AS,100,-11,-2,SEA,SFO,679
18,AS,97,-22,-5,SEA,SFO,679
19,AS,97,-16,-2,SEA,SFO,679
15,AS,139,-11,4,SNA,SEA,978
16,AS,156,58,60,SNA,SEA,978
17,AS,140,-23,-8,SNA,SEA,978
18,AS,139,-16,1,SNA,SEA,978
19,AS,132,6,20,SNA,SEA,978
14,AS,125,-8,0,BUR,SEA,937
15,AS,125,35,39,BUR,SEA,937
17,AS,137,2,5,LAX,SEA,954
18,AS,131,-3,5,LAX,SEA,954
19,AS,132,-11,-2,LAX,SEA,954
16,AS,36,-4,-1,SEA,GEG,224
17,AS,35,0,0,SEA,GEG,224
18,AS,36,-12,0,SEA,GEG,224
19,AS,37,-2,0,SEA,GEG,224
13,AS,125,0,21,SEA,LAX,954
14,AS,127,14,6,PDX,SAN,933
16,AS,116,-14,-3,PDX,SAN,933
17,AS,123,-3,-5,PDX,SAN,933
18,AS,124,-6,-5,PDX,SAN,933
19,AS,125,-3,-8,PDX,SAN,933
16,AS,129,9,8,SAN,PDX,933
17,AS,129,-8,-7,SAN,PDX,933
18,AS,118,-1,0,SAN,PDX,933
19,AS,128,-8,-5,SAN,PDX,933
16,AS,127,1,5,SAN,PDX,933
17,AS,128,-10,-7,SAN,PDX,933
18,AS,127,-5,0,SAN,PDX,933
19,AS,121,-9,-2,SAN,PDX,933
16,AS,123,-9,0,SEA,ONT,956
16,AS,148,17,2,ONT,SEA,956
14,AS,126,47,34,PDX,SNA,859
16,AS,119,-4,-2,PDX,SNA,859
14,AS,112,39,48,SNA,PDX,859
16,AS,128,2,-12,SNA,PDX,859
14,AS,125,28,22,PDX,LAX,834
15,AS,114,-4,-3,PDX,LAX,834
16,AS,111,3,9,PDX,LAX,834
17,AS,114,-8,-4,PDX,LAX,834
18,AS,118,0,0,PDX,LAX,834
19,AS,114,-7,-11,PDX,LAX,834
14,AS,121,32,47,SAN,PDX,933
15,AS,123,134,137,SAN,PDX,933
17,AS,133,6,6,SAN,PDX,933
18,AS,127,27,31,SAN,PDX,933
19,AS,128,0,-3,SAN,PDX,933
17,AS,148,50,39,SAN,SEA,1050
18,AS,147,38,31,SAN,SEA,1050
19,AS,142,6,1,SAN,SEA,1050
15,AS,143,29,31,SEA,SAN,1050
15,AS,137,25,34,SAN,SEA,1050
15,AS,132,-1,8,SEA,PSP,987
16,AS,126,3,10,SEA,PSP,987
17,AS,129,-11,-8,SEA,PSP,987
18,AS,131,-9,-5,SEA,PSP,987
19,AS,132,-7,-2,SEA,PSP,987
15,AS,135,-16,-9,PSP,SEA,987
16,AS,138,-9,-3,PSP,SEA,987
17,AS,143,0,-10,PSP,SEA,987
18,AS,141,-4,-6,PSP,SEA,987
19,AS,145,-3,-5,PSP,SEA,987
15,AS,122,82,65,SAN,PDX,933
17,AS,36,138,145,SEA,GEG,224
18,AS,36,-8,-3,SEA,GEG,224
19,AS,34,-7,0,SEA,GEG,224
16,AS,130,-8,0,SEA,SAN,1050
17,AS,137,-2,-3,SEA,SAN,1050
18,AS,135,-14,-10,SEA,SAN,1050
19,AS,135,-7,-8,SEA,SAN,1050
15,AS,129,407,437,SAN,SEA,1050
17,AS,153,-11,0,SAN,SEA,1050
18,AS,155,0,0,SAN,SEA,1050
19,AS,147,-14,0,SAN,SEA,1050
15,AS,124,134,140,PDX,SAN,933
15,AS,127,70,68,PDX,SAN,933
14,AS,126,6,21,LAX,SEA,954
17,AS,141,38,37,LAX,SEA,954
18,AS,137,3,-4,LAX,SEA,954
19,AS,142,10,0,LAX,SEA,954
14,AS,84,-7,-2,SMF,SEA,605
15,AS,82,37,46,SMF,SEA,605
16,AS,88,17,18,SMF,SEA,605
17,AS,96,8,5,SMF,SEA,605
18,AS,84,-8,-1,SMF,SEA,605
19,AS,89,-1,0,SMF,SEA,605
15,AS,131,15,5,SEA,BUR,937
17,AS,115,-4,5,SEA,BUR,937
18,AS,122,-4,-1,SEA,BUR,937
19,AS,121,-2,0,SEA,BUR,937
15,AS,63,43,44,SFO,PSP,421
17,AS,60,41,45,SFO,PSP,421
18,AS,65,-9,-9,SFO,PSP,421
19,AS,66,-6,-7,SFO,PSP,421
14,AS,137,8,13,SEA,SAN,1050
15,AS,144,6,5,SEA,SAN,1050
16,AS,130,-15,0,SEA,SAN,1050
14,AS,131,32,45,SAN,SEA,1050
16,AS,151,5,-10,SAN,SEA,1050
14,AS,140,6,7,SEA,SAN,1050
15,AS,121,4,16,BUR,SEA,937
17,AS,129,9,15,BUR,SEA,937
18,AS,125,-13,-2,BUR,SEA,937
19,AS,129,-3,3,BUR,SEA,937
15,AS,66,9,-11,PSP,SFO,421
16,AS,68,-6,-8,PSP,SFO,421
17,AS,71,-1,-8,PSP,SFO,421
18,AS,64,0,-4,PSP,SFO,421
19,AS,65,-9,-6,PSP,SFO,421
17,AS,36,-6,-1,SEA,GEG,224
18,AS,34,-2,3,SEA,GEG,224
19,AS,34,1,5,SEA,GEG,224
14,AS,92,-14,1,SFO,SEA,679
15,AS,96,7,20,SFO,SEA,679
16,AS,100,1,11,SFO,SEA,679
17,AS,106,7,2,SFO,SEA,679
18,AS,103,-14,-8,SFO,SEA,679
19,AS,102,-8,-3,SFO,SEA,679
14,AS,131,-6,9,SAN,SEA,1050
16,AS,119,2,7,PDX,SAN,933
17,AS,118,-7,0,PDX,SAN,933
18,AS,126,-1,0,PDX,SAN,933
19,AS,118,-7,0,PDX,SAN,933
17,AS,114,-11,0,LAX,PDX,834
18,AS,118,-11,-5,LAX,PDX,834
19,AS,118,-13,0,LAX,PDX,834
16,AS,137,-1,2,SEA,SAN,1050
17,AS,131,-14,-1,SEA,SAN,1050
18,AS,136,-4,2,SEA,SAN,1050
19,AS,141,-1,2,SEA,SAN,1050
15,AS,74,-6,-1,OAK,PDX,543
17,AS,75,-10,-1,OAK,PDX,543
18,AS,73,-6,2,OAK,PDX,543
19,AS,76,-19,-12,OAK,PDX,543
15,AS,62,-8,10,SNA,OAK,371
17,AS,67,1,0,SNA,OAK,371
18,AS,61,-9,0,SNA,OAK,371
19,AS,63,-4,-8,SNA,OAK,371
16,AS,155,9,3,SAN,SEA,1050
17,AS,149,-3,-6,SAN,SEA,1050
18,AS,144,-6,-1,SAN,SEA,1050
19,AS,144,-5,-2,SAN,SEA,1050
13,AS,128,1,28,LAX,SEA,954
14,AS,125,-12,4,LAX,SEA,954
16,AS,124,11,18,PDX,SAN,933
17,AS,118,-6,0,PDX,SAN,933
18,AS,126,2,4,PDX,SAN,933
19,AS,123,-6,0,PDX,SAN,933
15,AS,120,145,154,SAN,PDX,933
15,AS,126,-6,0,SEA,LAX,954
17,AS,121,-9,9,SEA,LAX,954
18,AS,133,-9,1,SEA,LAX,954
19,AS,136,-7,-5,SEA,LAX,954
15,AS,88,-3,5,OAK,SEA,671
16,AS,98,-4,2,OAK,SEA,671
17,AS,100,3,2,OAK,SEA,671
18,AS,97,-10,-1,OAK,SEA,671
19,AS,105,-6,-4,OAK,SEA,671
15,AS,106,16,13,SEA,SFO,679
16,AS,100,-3,0,SEA,SFO,679
17,AS,99,-7,-1,SEA,SFO,679
18,AS,100,8,11,SEA,SFO,679
19,AS,100,-7,-1,SEA,SFO,679
14,AS,65,119,118,SFO,PSP,421
15,AS,61,1,3,SFO,PSP,421
16,AS,62,-7,-5,SFO,PSP,421
17,AS,63,-1,3,SFO,PSP,421
18,AS,64,-4,-6,SFO,PSP,421
19,AS,65,-7,-13,SFO,PSP,421
14,AS,120,-2,15,LAX,SEA,954
15,AS,127,14,17,LAX,SEA,954
16,AS,133,10,12,LAX,SEA,954
17,AS,131,31,35,LAX,SEA,954
18,AS,129,19,25,LAX,SEA,954
19,AS,126,-19,-9,LAX,SEA,954
14,AS,109,24,29,PDX,LAS,762
15,AS,115,15,10,PDX,LAS,762
16,AS,104,46,50,PDX,LAS,762
17,AS,105,-1,0,PDX,LAS,762
18,AS,106,15,10,PDX,LAS,762
19,AS,107,96,101,PDX,LAS,762
14,AS,104,21,24,LAS,PDX,762
15,AS,110,37,25,LAS,PDX,762
16,AS,109,33,34,LAS,PDX,762
17,AS,112,7,0,LAS,PDX,762
18,AS,108,14,13,LAS,PDX,762
19,AS,103,82,90,LAS,PDX,762
15,AS,111,-1,0,PDX,LAS,762
16,AS,105,-4,0,PDX,LAS,762
17,AS,100,10,17,PDX,LAS,762
18,AS,108,-3,0,PDX,LAS,762
19,AS,108,-3,-5,PDX,LAS,762
15,AS,111,7,15,LAS,PDX,762
16,AS,121,8,5,LAS,PDX,762
17,AS,113,9,11,LAS,PDX,762
18,AS,113,-8,0,LAS,PDX,762
19,AS,110,5,10,LAS,PDX,762
15,AS,87,14,-6,SEA,RNO,564
16,AS,68,-8,-2,SEA,RNO,564
17,AS,74,-3,-3,SEA,RNO,564
18,AS,74,6,-2,SEA,RNO,564
19,AS,77,-1,-6,SEA,RNO,564
14,AS,78,7,4,SEA,RNO,564
15,AS,79,0,0,SEA,RNO,564
16,AS,78,-2,-1,SEA,RNO,564
17,AS,71,-8,-1,SEA,RNO,564
18,AS,73,-8,-1,SEA,RNO,564
19,AS,75,-6,-2,SEA,RNO,564
15,AS,123,2,6,SEA,LAS,866
16,AS,118,-1,-2,SEA,LAS,866
17,AS,111,-20,-2,SEA,LAS,866
18,AS,119,-8,-1,SEA,LAS,866
19,AS,117,-9,2,SEA,LAS,866
14,AS,129,84,80,SEA,LAS,866
14,AS,76,17,4,PDX,RNO,444
18,AS,63,32,26,PDX,RNO,444
14,AS,82,-7,1,RNO,SEA,564
15,AS,83,-16,-5,RNO,SEA,564
16,AS,87,-8,-4,RNO,SEA,564
17,AS,88,-17,-11,RNO,SEA,564
18,AS,87,-14,-10,RNO,SEA,564
19,AS,81,58,67,RNO,SEA,564
15,AS,123,276,291,LAS,SEA,866
16,AS,140,6,0,LAS,SEA,866
17,AS,142,88,90,LAS,SEA,866
18,AS,131,0,-8,LAS,SEA,866
19,AS,133,3,10,LAS,SEA,866
15,AS,140,93,105,SAN,SEA,1050
16,AS,143,-5,0,SAN,SEA,1050
17,AS,151,-6,-1,SAN,SEA,1050
18,AS,145,15,0,SAN,SEA,1050
19,AS,151,0,-2,SAN,SEA,1050
15,AS,85,31,18,RNO,SEA,564
16,AS,88,10,-1,RNO,SEA,564
17,AS,93,13,-2,RNO,SEA,564
18,AS,87,5,-1,RNO,SEA,564
19,AS,90,8,-4,RNO,SEA,564
14,AS,122,78,73,SEA,LAS,866
15,AS,122,-6,-5,SEA,LAS,866
16,AS,110,-3,10,SEA,LAS,866
17,AS,114,-11,-5,SEA,LAS,866
18,AS,119,5,5,SEA,LAS,866
19,AS,119,-5,-5,SEA,LAS,866
14,AS,62,12,9,RNO,PDX,444
18,AS,61,16,12,RNO,PDX,444
15,AS,125,9,7,SEA,LAS,866
15,AS,120,-16,-6,LAS,SEA,866
15,AS,123,61,59,SEA,LAS,866
16,AS,115,-1,9,SEA,LAS,866
17,AS,107,36,40,SEA,LAS,866
18,AS,116,-5,0,SEA,LAS,866
19,AS,113,30,41,SEA,LAS,866
14,AS,121,-2,0,SEA,LAS,866
14,AS,115,9,21,LAS,SEA,866
14,AS,64,-1,-2,PSP,SFO,421
15,AS,66,28,30,PSP,SFO,421
17,AS,65,29,32,PSP,SFO,421
18,AS,65,-13,-10,PSP,SFO,421
19,AS,63,-6,-3,PSP,SFO,421
13,AS,122,-2,2,SEA,LAS,866
13,AS,127,15,10,LAS,SEA,866
16,AS,136,0,-6,PDX,PHX,1009
17,AS,133,-9,-7,PDX,PHX,1009
18,AS,127,-14,-2,PDX,PHX,1009
19,AS,131,-5,-3,PDX,PHX,1009
15,AS,135,14,30,PHX,PDX,1009
14,AS,138,194,205,PHX,PDX,1009
15,AS,134,205,216,PHX,PDX,1009
16,AS,136,0,5,PHX,PDX,1009
17,AS,145,-13,-7,PHX,PDX,1009
18,AS,144,-2,4,PHX,PDX,1009
19,AS,143,-9,-7,PHX,PDX,1009
14,AS,134,14,18,PDX,PHX,1009
16,AS,131,-10,-6,PDX,PHX,1009
17,AS,128,-18,-6,PDX,PHX,1009
18,AS,130,-12,-5,PDX,PHX,1009
19,AS,133,-7,-7,PDX,PHX,1009
16,AS,138,-11,-2,PHX,PDX,1009
17,AS,145,-13,-11,PHX,PDX,1009
18,AS,138,-17,-7,PHX,PDX,1009
19,AS,139,-19,-11,PHX,PDX,1009
16,AS,94,-13,-4,SEA,SJC,697
17,AS,102,-4,-1,SEA,SJC,697
18,AS,100,-10,0,SEA,SJC,697
19,AS,103,-11,-6,SEA,SJC,697
16,AS,90,-14,-6,SJC,TUS,721
17,AS,90,-7,-4,SJC,TUS,721
18,AS,91,-14,-7,SJC,TUS,721
19,AS,93,-6,-7,SJC,TUS,721
15,AS,147,55,50,SEA,PHX,1107
17,AS,136,14,20,SEA,PHX,1107
18,AS,138,-10,-3,SEA,PHX,1107
19,AS,144,41,38,SEA,PHX,1107
16,AS,157,-1,4,PHX,SEA,1107
17,AS,161,-1,-4,PHX,SEA,1107
18,AS,160,23,-3,PHX,SEA,1107
19,AS,165,0,-5,PHX,SEA,1107
15,AS,163,6,-6,TUS,SEA,1216
16,AS,165,-14,-11,TUS,SEA,1216
17,AS,172,-9,-8,TUS,SEA,1216
18,AS,163,-24,-10,TUS,SEA,1216
19,AS,166,-18,-14,TUS,SEA,1216
14,AS,144,3,8,SEA,PHX,1107
15,AS,143,19,23,SEA,PHX,1107
16,AS,139,-4,2,SEA,PHX,1107
17,AS,134,-7,0,SEA,PHX,1107
18,AS,137,-3,5,SEA,PHX,1107
19,AS,136,-5,3,SEA,PHX,1107
14,AS,149,2,14,PHX,SEA,1107
15,AS,144,16,37,PHX,SEA,1107
16,AS,148,-10,6,PHX,SEA,1107
17,AS,154,-5,-5,PHX,SEA,1107
18,AS,153,3,-2,PHX,SEA,1107
19,AS,157,-12,-5,PHX,SEA,1107
15,AS,138,31,27,PDX,PHX,1009
15,AS,146,7,19,PHX,SEA,1107
16,AS,157,-11,-10,PHX,SEA,1107
17,AS,158,-9,-9,PHX,SEA,1107
18,AS,153,-16,-10,PHX,SEA,1107
19,AS,147,-26,-11,PHX,SEA,1107
15,AS,95,-13,6,SJC,SEA,697
16,AS,103,-3,-3,SJC,SEA,697
17,AS,99,-18,-5,SJC,SEA,697
18,AS,103,-14,-6,SJC,SEA,697
19,AS,97,-17,-2,SJC,SEA,697
15,AS,102,-2,9,TUS,SJC,721
17,AS,103,-17,-9,TUS,SJC,721
18,AS,112,-5,-3,TUS,SJC,721
19,AS,100,-20,-9,TUS,SJC,721
15,AS,36,-5,-2,SEA,GEG,224
14,AS,166,5,8,TUS,SEA,1216
15,AS,159,-21,-12,TUS,SEA,1216
16,AS,169,-17,-12,TUS,SEA,1216
16,AS,113,29,34,SJC,SEA,697
17,AS,113,-4,-7,SJC,SEA,697
18,AS,113,-10,-5,SJC,SEA,697
19,AS,108,-9,-5,SJC,SEA,697
16,AS,104,48,53,TUS,SJC,721
17,AS,108,-5,-4,TUS,SJC,721
18,AS,104,-3,-2,TUS,SJC,721
19,AS,105,-5,-7,TUS,SJC,721
17,AS,43,126,127,GEG,SEA,224
18,AS,39,-1,-4,GEG,SEA,224
19,AS,45,-5,-4,GEG,SEA,224
15,AS,148,14,16,PHX,SEA,1107
16,AS,153,-3,0,PHX,SEA,1107
15,AS,152,7,11,SEA,PHX,1107
16,AS,142,-13,-4,SEA,PHX,1107
17,AS,148,6,2,SEA,PHX,1107
18,AS,145,-1,0,SEA,PHX,1107
19,AS,147,-11,-3,SEA,PHX,1107
15,AS,151,17,21,SEA,PHX,1107
16,AS,149,3,5,SEA,PHX,1107
14,AS,156,38,44,SEA,TUS,1216
15,AS,159,15,19,SEA,TUS,1216
16,AS,153,-5,5,SEA,TUS,1216
17,AS,152,4,-8,SEA,TUS,1216
18,AS,148,19,31,SEA,TUS,1216
19,AS,158,1,4,SEA,TUS,1216
15,AS,158,12,20,SEA,TUS,1216
17,AS,142,-19,0,SEA,TUS,1216
18,AS,147,-16,-2,SEA,TUS,1216
19,AS,145,-25,-9,SEA,TUS,1216
13,AS,144,2,8,SEA,PHX,1107
17,AS,141,-13,-4,SEA,PHX,1107
18,AS,144,-3,0,SEA,PHX,1107
19,AS,142,-4,3,SEA,PHX,1107
13,AS,137,-25,-4,PHX,SEA,1107
17,AS,164,1,-12,PHX,SEA,1107
18,AS,165,2,-9,PHX,SEA,1107
19,AS,159,-6,-9,PHX,SEA,1107
15,AS,105,-1,1,SEA,SJC,697
16,AS,99,-9,-4,SEA,SJC,697
15,AS,90,-13,-4,SJC,TUS,721
16,AS,88,-11,-3,SJC,TUS,721
14,CO,468,23,-3,IAH,HNL,3904
15,CO,465,15,6,IAH,HNL,3904
16,CO,456,17,1,IAH,HNL,3904
17,CO,450,13,-3,IAH,HNL,3904
18,CO,454,22,-4,IAH,HNL,3904
19,CO,444,4,1,IAH,HNL,3904
14,CO,406,24,36,HNL,IAH,3904
15,CO,404,-16,-1,HNL,IAH,3904
16,CO,411,7,3,HNL,IAH,3904
17,CO,416,-9,-1,HNL,IAH,3904
18,CO,409,28,42,HNL,IAH,3904
19,CO,414,-7,0,HNL,IAH,3904
14,CO,143,-28,-3,LAS,IAH,1222
16,CO,145,-26,-2,LAS,IAH,1222
17,CO,141,-17,-3,LAS,IAH,1222
18,CO,148,-16,-6,LAS,IAH,1222
19,CO,149,-5,2,LAS,IAH,1222
14,CO,42,-10,1,IAH,MSY,305
17,CO,44,-8,-3,IAH,MSY,305
18,CO,43,16,-4,IAH,MSY,305
19,CO,44,-6,-4,IAH,MSY,305
17,CO,123,-3,-1,IAH,MIA,964
18,CO,119,-11,-2,IAH,MIA,964
19,CO,121,48,50,IAH,MIA,964
11,CO,NA,NA,-6,MIA,IAH,964
15,CO,140,12,13,MIA,IAH,964
17,CO,130,-7,16,MIA,IAH,964
18,CO,130,10,26,MIA,IAH,964
17,CO,36,-22,8,EWR,BOS,200
18,CO,48,-22,-7,EWR,BOS,200
19,CO,35,-35,-6,EWR,BOS,200
11,CO,54,3,-3,BOS,EWR,200
17,CO,50,-7,-3,BOS,EWR,200
18,CO,40,-18,-7,BOS,EWR,200
19,CO,52,14,20,BOS,EWR,200
14,CO,516,-11,1,HNL,EWR,4962
15,CO,514,-9,-3,HNL,EWR,4962
16,CO,517,-7,-1,HNL,EWR,4962
17,CO,521,-11,-10,HNL,EWR,4962
18,CO,521,8,13,HNL,EWR,4962
19,CO,527,-8,-5,HNL,EWR,4962
14,CO,575,228,248,EWR,HNL,4962
15,CO,587,16,26,EWR,HNL,4962
16,CO,584,-11,7,EWR,HNL,4962
17,CO,571,-12,19,EWR,HNL,4962
18,CO,569,-28,9,EWR,HNL,4962
19,CO,574,-2,22,EWR,HNL,4962
15,CO,121,34,58,TPA,EWR,998
16,CO,122,-29,1,TPA,EWR,998
17,CO,135,-11,-4,TPA,EWR,998
18,CO,127,-9,-3,TPA,EWR,998
19,CO,132,-16,-5,TPA,EWR,998
11,CO,59,-10,-3,RDU,EWR,416
17,CO,64,-11,-5,RDU,EWR,416
18,CO,70,-6,-5,RDU,EWR,416
19,CO,59,-16,-4,RDU,EWR,416
17,CO,64,-26,-2,EWR,RDU,416
18,CO,63,-8,-3,EWR,RDU,416
19,CO,63,-29,-10,EWR,RDU,416
15,CO,46,-9,21,BOS,EWR,200
17,CO,41,-34,-6,BOS,EWR,200
18,CO,52,-21,-4,BOS,EWR,200
17,CO,35,-25,-5,EWR,BOS,200
18,CO,33,-29,-4,EWR,BOS,200
19,CO,35,-24,-5,EWR,BOS,200
15,CO,308,80,75,EWR,LAX,2454
16,CO,319,108,92,EWR,LAX,2454
17,CO,322,-4,-2,EWR,LAX,2454
18,CO,330,52,34,EWR,LAX,2454
19,CO,321,5,3,EWR,LAX,2454
14,CO,290,65,82,SFO,EWR,2565
15,CO,285,-16,13,SFO,EWR,2565
16,CO,272,-29,7,SFO,EWR,2565
17,CO,311,2,-4,SFO,EWR,2565
18,CO,276,373,408,SFO,EWR,2565
19,CO,296,-10,3,SFO,EWR,2565
15,CO,312,-22,-1,EWR,LAX,2454
16,CO,310,-23,-2,EWR,LAX,2454
17,CO,320,-17,-8,EWR,LAX,2454
18,CO,322,31,22,EWR,LAX,2454
19,CO,309,-1,6,EWR,LAX,2454
14,CO,153,63,46,EWR,PBI,1024
15,CO,138,383,388,EWR,PBI,1024
16,CO,133,2,-1,EWR,PBI,1024
17,CO,130,5,-2,EWR,PBI,1024
18,CO,132,3,-8,EWR,PBI,1024
19,CO,126,-12,1,EWR,PBI,1024
14,CO,151,-19,-4,MSY,EWR,1167
17,CO,160,-4,0,MSY,EWR,1167
18,CO,157,-9,-2,MSY,EWR,1167
19,CO,154,-15,-4,MSY,EWR,1167
16,CO,133,-22,-4,EWR,TPA,998
16,CO,107,-17,-2,DEN,IAH,861
17,CO,110,-12,-3,DEN,IAH,861
18,CO,111,-3,10,DEN,IAH,861
19,CO,108,-25,-9,DEN,IAH,861
15,CO,117,5,15,IAH,DEN,861
16,CO,112,9,17,IAH,DEN,861
17,CO,131,12,-4,IAH,DEN,861
18,CO,119,3,8,IAH,DEN,861
19,CO,126,6,-1,IAH,DEN,861
15,CO,118,-27,-2,MCO,EWR,938
16,CO,119,-26,-8,MCO,EWR,938
17,CO,120,-16,1,MCO,EWR,938
18,CO,128,-15,-2,MCO,EWR,938
19,CO,133,-10,-3,MCO,EWR,938
14,CO,271,74,107,EWR,LAS,2227
15,CO,289,59,73,EWR,LAS,2227
16,CO,290,6,5,EWR,LAS,2227
17,CO,298,-2,0,EWR,LAS,2227
18,CO,304,19,-4,EWR,LAS,2227
19,CO,275,-13,-7,EWR,LAS,2227
15,CO,267,-33,1,LAX,EWR,2454
16,CO,273,-24,-2,LAX,EWR,2454
17,CO,269,248,269,LAX,EWR,2454
18,CO,286,-15,-5,LAX,EWR,2454
19,CO,287,-10,-5,LAX,EWR,2454
15,CO,168,54,58,IAH,EWR,1400
16,CO,168,-15,-2,IAH,EWR,1400
17,CO,166,-14,3,IAH,EWR,1400
18,CO,170,7,5,IAH,EWR,1400
19,CO,169,-9,-1,IAH,EWR,1400
15,CO,117,-12,-4,TUS,IAH,936
15,CO,157,-11,2,IAH,LAS,1222
15,CO,171,-20,13,IAH,EWR,1400
16,CO,167,-33,-3,IAH,EWR,1400
17,CO,185,-11,-2,IAH,EWR,1400
18,CO,177,29,29,IAH,EWR,1400
19,CO,172,-21,0,IAH,EWR,1400
16,CO,179,57,65,EWR,IAH,1400
17,CO,183,-2,0,EWR,IAH,1400
18,CO,203,22,-2,EWR,IAH,1400
19,CO,184,-15,-4,EWR,IAH,1400
15,CO,130,-26,-2,PHX,IAH,1009
15,CO,201,55,66,IAH,RNO,1530
15,CO,60,13,36,CLE,EWR,404
16,CO,61,-31,0,CLE,EWR,404
17,CO,62,76,95,CLE,EWR,404
18,CO,64,-21,-7,CLE,EWR,404
19,CO,68,-15,-1,CLE,EWR,404
14,CO,66,141,149,RDU,EWR,416
16,CO,63,-20,-7,RDU,EWR,416
17,CO,67,-13,-4,RDU,EWR,416
18,CO,64,-3,1,RDU,EWR,416
19,CO,68,-14,-7,RDU,EWR,416
15,CO,174,-21,3,IAH,EWR,1400
16,CO,176,-30,-5,IAH,EWR,1400
17,CO,185,21,17,IAH,EWR,1400
18,CO,184,-16,0,IAH,EWR,1400
19,CO,182,-9,-2,IAH,EWR,1400
15,CO,171,99,131,EWR,IAH,1400
16,CO,186,1,8,EWR,IAH,1400
17,CO,174,-6,27,EWR,IAH,1400
18,CO,183,16,3,EWR,IAH,1400
19,CO,182,-21,4,EWR,IAH,1400
15,CO,334,65,75,EWR,SFO,2565
16,CO,332,-4,3,EWR,SFO,2565
17,CO,128,-10,-5,TPA,CLE,927
18,CO,135,-5,-7,TPA,CLE,927
19,CO,136,6,0,TPA,CLE,927
16,CO,239,21,27,CLE,LAS,1825
17,CO,242,5,-4,CLE,LAS,1825
18,CO,233,-4,-2,CLE,LAS,1825
19,CO,230,-15,-5,CLE,LAS,1825
15,CO,181,16,49,SFO,IAH,1635
15,CO,172,-21,5,IAH,EWR,1400
16,CO,168,-20,-1,IAH,EWR,1400
17,CO,179,0,-3,IAH,EWR,1400
18,CO,172,-15,1,IAH,EWR,1400
19,CO,175,-11,-2,IAH,EWR,1400
15,CO,142,-26,-3,LAS,IAH,1222
16,CO,149,-12,-3,LAS,IAH,1222
17,CO,152,1,-1,LAS,IAH,1222
